Refactoring Type	Source Method	Target Class	Similarity Indice
Move Method	org.apache.derby.impl.sql.compile.FromTable::flatten(ResultColumnList, PredicateList, SubqueryList, GroupByList, ValueNode):FromList	org.apache.derby.impl.sql.compile.GroupByList	0.5604617604617604
Move Method	org.apache.derby.impl.sql.compile.UpdateNode::addGeneratedColumns(TableDescriptor, ResultSetNode, ColumnDescriptorList, ColumnDescriptorList):void	org.apache.derby.impl.sql.compile.ResultSetNode	0.8069065980846152
Move Method	org.apache.derby.impl.services.bytecode.CodeChunk::getVariableStackDelta(ClassHolder, int, int):int	org.apache.derby.iapi.services.classfile.ClassHolder	0.46096445824706717
Move Method	org.apache.derby.impl.store.raw.log.LogToFile::syncFile(StorageRandomAccessFile):void	org.apache.derby.iapi.error.StandardException	0.5140567765567768
Move Method	org.apache.derby.impl.sql.compile.ResultColumnList::unionCompatible(ValueNode, ValueNode):boolean	org.apache.derby.impl.sql.compile.ValueNode	0.5865927444874813
Move Method	org.apache.derby.impl.sql.compile.ResultSetNode::renameGeneratedResultNames():void	org.apache.derby.impl.sql.compile.ResultColumnList	0.8530491781359988
Move Method	org.apache.derby.client.net.NetConnectionReply::readAccessDatabase(Connection):void	org.apache.derby.client.am.Agent	0.6288854003139718
Move Method	org.apache.derby.impl.sql.execute.VTIResultSet::castDecimal(DataTypeDescriptor, DataValueDescriptor):void	org.apache.derby.iapi.types.DataTypeDescriptor	0.44635027031340363
Move Method	org.apache.derby.client.am.Agent::resetAgent(Connection, LogWriter, int, String, int):void	org.apache.derby.client.am.Connection	0.7490053050397879
Move Method	org.apache.derby.iapi.services.classfile.ClassInvestigator::processCodeAttribute(ClassMember, AttributeEntry):void	org.apache.derby.iapi.services.classfile.ClassMember	0.907608839486569
Move Method	org.apache.derby.client.net.NetResultSet40::getObject(String, Class<T>):T	org.apache.derby.client.am.Agent	0.49164021164021166
Move Method	org.apache.derby.impl.sql.execute.VTIResultSet::castLongvarchar(DataTypeDescriptor, DataValueDescriptor):void	org.apache.derby.iapi.types.DataTypeDescriptor	0.5874039938556066
Move Method	org.apache.derbyDemo.scores.data.Data::takeTests(Database):void	org.apache.derbyDemo.scores.data.Database	1.0
Move Method	org.apache.derby.impl.sql.execute.GenericConstantActionFactory::getCreateConstraintConstantAction(String, int, boolean, String, UUID, String, String[], IndexConstantAction, String, boolean, ConstraintInfo, ProviderInfo[]):CreateConstraintConstantAction	org.apache.derby.impl.sql.execute.ConstraintInfo	0.43230016313213704
Move Method	org.apache.derby.impl.sql.compile.QueryTreeNode::generateAuthorizeCheck(ActivationClassBuilder, MethodBuilder, int):void	org.apache.derby.impl.sql.compile.ActivationClassBuilder	1.0
Move Method	org.apache.derby.iapi.sql.dictionary.ViewDescriptor::drop(LanguageConnectionContext, SchemaDescriptor, TableDescriptor):void	org.apache.derby.iapi.sql.dictionary.TableDescriptor	0.5877695457695454
Move Method	org.apache.derby.impl.sql.compile.FromBaseTable::getStoreCostController(ConglomerateDescriptor):StoreCostController	org.apache.derby.iapi.sql.dictionary.ConglomerateDescriptor	0.629716383894657
Move Method	org.apache.derby.iapi.sql.dictionary.TableDescriptor::removeConstraintDescriptor(ConstraintDescriptor):void	org.apache.derby.iapi.sql.dictionary.ConstraintDescriptorList	1.0
Move Method	org.apache.derby.impl.sql.compile.LikeEscapeOperatorNode::bindComparisonOperator():void	org.apache.derby.impl.sql.compile.ValueNode	0.5260501025807147
Move Method	org.apache.derby.impl.sql.compile.StatementNode::generate(ByteArray):GeneratedClass	org.apache.derby.iapi.util.ByteArray	0.23274886608761264
Move Method	org.apache.derby.impl.jdbc.PositionedStoreStream::setBinaryStream2(EmbedBlob, long):java.io.OutputStream	org.apache.derby.impl.jdbc.EmbedBlob	1.0
Move Method	org.apache.derby.impl.sql.compile.DMLModStatementNode::generateGenerationClauses(ResultColumnList, int, boolean, ExpressionClassBuilder):MethodBuilder	org.apache.derby.impl.sql.compile.ExpressionClassBuilder	0.8489511843170378
Move Method	org.apache.derby.impl.sql.execute.GenericConstantActionFactory::getDropTableConstantAction(String, String, SchemaDescriptor, long, UUID, int):ConstantAction	org.apache.derby.iapi.sql.dictionary.SchemaDescriptor	1.0
Move Method	org.apache.derby.impl.sql.compile.SubqueryNode::singleFromBaseTable(FromList):FromBaseTable	org.apache.derby.impl.sql.compile.FromList	1.0
Move Method	org.apache.derby.impl.store.raw.data.StoredPage::updateChecksum():void	org.apache.derby.iapi.services.io.ArrayOutputStream	1.0
Move Method	org.apache.derby.impl.sql.catalog.SPSNameCacheable::checkConsistency(SPSDescriptor, Object, HeaderPrintWriter):boolean	org.apache.derby.iapi.sql.dictionary.SPSDescriptor	0.893015873015873
Move Method	org.apache.derby.impl.sql.compile.QueryTreeNode::getNullNode(DataTypeDescriptor):ConstantNode	org.apache.derby.iapi.types.DataTypeDescriptor	0.5207497350912845
Move Method	org.apache.derby.client.net.NetStatementReply::descriptorErrorDetected():void	org.apache.derby.client.am.Agent	0.7025127394131084
Move Method	org.apache.derby.jdbc.InternalDriver::newEmbedDatabaseMetaData(EmbedConnection, String):DatabaseMetaData	org.apache.derby.impl.jdbc.EmbedConnection	0.826571516412827
Move Method	org.apache.derby.impl.store.raw.data.StoredPage::setRecordOffset(int, int):void	org.apache.derby.iapi.services.io.ArrayOutputStream	1.0
Move Method	org.apache.derby.impl.sql.compile.CreateAliasNode::bindParameterTypes(RoutineAliasInfo):void	org.apache.derby.catalog.types.RoutineAliasInfo	1.0
Move Method	org.apache.derby.impl.sql.conn.GenericLanguageConnectionContext::resetSavepoints():void	org.apache.derby.iapi.error.StandardException	0.5485992402659067
Move Method	org.apache.derby.impl.sql.compile.TableElementList::setCollationTypeOnCharacterStringColumn(SchemaDescriptor, ColumnDefinitionNode):void	org.apache.derby.impl.sql.compile.ColumnDefinitionNode	0.7636316872427982
Move Method	org.apache.derby.impl.store.raw.log.LogToFile::printErrorStack(Throwable):void	org.apache.derby.iapi.error.StandardException	0.20326923076923084
Move Method	org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Local_3_p3::testReplication_Local_3_p3_StateNegativeTests():void	org.apache.derbyTesting.functionTests.tests.replicationTests.Utils	0.1793939393939394
Move Method	org.apache.derby.impl.sql.compile.DMLModStatementNode::generateGenerationClauses(ResultColumnList, int, boolean, ExpressionClassBuilder, MethodBuilder):void	org.apache.derby.impl.sql.compile.ExpressionClassBuilder	0.961845250093587
Move Method	org.apache.derby.impl.tools.ij.ij::showRoles():ijResult	org.apache.derby.impl.tools.ij.ConnectionEnv	0.5570658508158508
Move Method	org.apache.derby.impl.drda.DRDAConnThread::markCommunicationsFailure(Exception, String, String, String, String):void	org.apache.derby.impl.drda.Session	0.8847256549678695
Move Method	org.apache.derby.client.net.Request::writeScalarStream(boolean, boolean, int, long, java.io.InputStream, boolean, int):void	org.apache.derby.client.net.NetAgent	0.8407298794395568
Move Method	org.apache.derby.iapi.util.ByteArray::restoreMe2(InsertOperation, Transaction, BasePage, LogInstant, LimitObjectInput):void	org.apache.derby.impl.store.raw.data.InsertOperation	0.7110264735264735
Move Method	org.apache.derbyDemo.scores.data.Data::takeTestingMinion(Database, Student, Test, double):TestTaking	org.apache.derbyDemo.scores.data.Database	0.8370667793744716
Move Method	org.apache.derbyDemo.scores.data.Data::takeTest(Database, Student, Test, double):void	org.apache.derbyDemo.scores.data.Database	1.0
Move Method	org.apache.derby.impl.sql.compile.ResultColumn::checkStorableExpression(ValueNode):void	org.apache.derby.impl.sql.compile.ValueNode	0.5977317029948608
Move Method	org.apache.derby.impl.store.raw.data.BaseContainer::latchPage(BaseContainerHandle, BasePage, boolean):BasePage	org.apache.derby.impl.store.raw.data.BasePage	0.8014376406421858
Move Method	org.apache.derby.impl.sql.compile.CreateTableNode::tempTableSchemaNameCheck(Object):Object	org.apache.derby.impl.sql.compile.TableElementList	0.36940529708386854
Move Method	org.apache.derby.client.net.NetStatementRequest::setFDODTALob(int, Lob, int[][], int):void	org.apache.derby.client.am.Lob	0.800807823129252
Move Method	org.apache.derby.client.ClientXAConnection::getDataSource():ClientXADataSource	org.apache.derby.client.am.LogWriter	0.9312340782851922
Move Method	org.apache.derby.impl.sql.compile.SQLParser::tableAction(TablePrivilegesNode):void	org.apache.derby.impl.sql.compile.TablePrivilegesNode	1.0
Move Method	org.apache.derby.impl.sql.compile.ValueNode::generateExpression(ExpressionClassBuilder, MethodBuilder):void	org.apache.derby.impl.sql.compile.ExpressionClassBuilder	0.6676914668306347
Move Method	org.apache.derby.impl.sql.compile.JoinNode::buildRCL():void	org.apache.derby.impl.sql.compile.ResultSetNode	0.8208720130453182
Move Method	org.apache.derby.impl.sql.compile.DMLModStatementNode::hasCheckConstraints(DataDictionary, TableDescriptor):boolean	org.apache.derby.iapi.sql.dictionary.TableDescriptor	0.8612059311912602
Move Method	org.apache.derby.impl.sql.compile.SQLParser::wrapAlterColumnDefaultValue(ValueNode, String, long[]):TableElementNode	org.apache.derby.iapi.sql.compile.NodeFactory	0.8771386173184359
Move Method	org.apache.derby.impl.store.access.conglomerate.OpenConglomerate::latchPage(RowPosition):boolean	org.apache.derby.impl.store.access.conglomerate.RowPosition	0.6740370898716118
Move Method	org.apache.derbyDemo.scores.data.Data::reportWhoNeedsImprovement(Database, School, String):void	org.apache.derbyDemo.scores.data.Database	0.8852258852258851
Move Method	org.apache.derby.impl.store.access.heap.HeapPostCommit::purgeCommittedDeletes(HeapController, long):void	org.apache.derby.impl.store.access.heap.Heap	0.21306646755725472
Move Method	org.apache.derby.drda.NetworkServerControl::startSeparateProcess(NetworkServerTestSetup):SpawnedProcess	org.apache.derbyTesting.junit.NetworkServerTestSetup	0.8192088523721177
Move Method	org.apache.derby.impl.store.raw.data.AllocPage::chainNewAllocPage(BaseContainerHandle, long, long):void	org.apache.derby.impl.store.raw.data.BaseContainerHandle	0.7867162187916905
Move Method	org.apache.derby.impl.sql.compile.PredicateList::generateIndexableRow(ExpressionClassBuilder, int):LocalField	org.apache.derby.impl.sql.compile.ExpressionClassBuilder	0.4507317073170732
Move Method	org.apache.derby.impl.tools.ij.ij::showEnabledRoles():ijResult	org.apache.derby.impl.tools.ij.ConnectionEnv	0.5570658508158508
Move Method	org.apache.derby.impl.sql.compile.ValueNode::generateFilter(ExpressionClassBuilder, MethodBuilder):void	org.apache.derby.impl.sql.compile.ExpressionClassBuilder	0.7850337543554008
Move Method	org.apache.derby.impl.sql.compile.FromBaseTable::qualifiesForStatisticsUpdateCheck(TableDescriptor):boolean	org.apache.derby.iapi.sql.dictionary.TableDescriptor	0.7764946764946765
Move Method	org.apache.derby.impl.sql.compile.ExpressionClassBuilder::getColumnOrdering(ResultColumnList):FormatableArrayHolder	org.apache.derby.impl.sql.compile.ResultColumnList	0.9654718143170458
Move Method	org.apache.derby.impl.store.access.conglomerate.OpenConglomerate::latchPageAndRepositionScan(RowPosition):boolean	org.apache.derby.impl.store.access.conglomerate.RowPosition	0.6740370898716118
Move Method	org.apache.derby.impl.sql.compile.ResultSetNode::setTableConstructorTypes(ResultColumnList):void	org.apache.derby.impl.sql.compile.ResultColumnList	0.8518181663686352
Move Method	org.apache.derby.jdbc.ClientBaseDataSource::handleConnectionException(LogWriter, SqlException):void	org.apache.derby.client.am.SqlException	0.7257959714100065
Move Method	org.apache.derby.iapi.sql.dictionary.TableDescriptor::removeConglomerateDescriptor(ConglomerateDescriptor):void	org.apache.derby.iapi.sql.dictionary.ConglomerateDescriptorList	0.6946778711484595
Move Method	org.apache.derby.impl.sql.compile.ResultColumnList::genCreateRow(ExpressionClassBuilder, LocalField, String, String, int):void	org.apache.derby.impl.sql.compile.ExpressionClassBuilder	0.5492039295392954
Move Method	org.apache.derby.impl.sql.compile.FromVTI::generateConstructor(ActivationClassBuilder, MethodBuilder, boolean):void	org.apache.derby.impl.sql.compile.ActivationClassBuilder	0.5971736596736597
Move Method	org.apache.derby.impl.sql.catalog.DataDictionaryImpl::getUncachedSPSDescriptor(TableKey):SPSDescriptor	org.apache.derby.impl.sql.catalog.TableKey	1.0
Move Method	org.apache.derby.impl.sql.execute.GenericExecutionFactory::getTriggerExecutionContext(LanguageConnectionContext, ConnectionContext, String, int, int[], String[], UUID, String, Vector):InternalTriggerExecutionContext	org.apache.derby.impl.sql.execute.GenericConstantActionFactory	0.21780549780549774
Move Method	org.apache.derby.impl.sql.compile.CursorNode::getSessionSchemaTableNamesForCursor():ArrayList	org.apache.derby.impl.sql.compile.ResultSetNode	0.8603479138793062
Move Method	org.apache.derby.impl.store.raw.xact.XactFactory::setNewTransactionId(TransactionId, Xact):void	org.apache.derby.impl.store.raw.xact.Xact	0.3656908369408367
Move Method	org.apache.derby.impl.sql.compile.ExpressionClassBuilder::addColumnToOrdering(FormatableArrayHolder, int):FormatableArrayHolder	org.apache.derby.iapi.services.io.FormatableArrayHolder	0.23214285714285712
Move Method	org.apache.derby.impl.sql.compile.ResultColumnList::generateHolder(ExpressionClassBuilder, MethodBuilder, FormatableBitSet, FormatableBitSet):void	org.apache.derby.impl.sql.compile.ExpressionClassBuilder	0.7062137049941929
Move Method	org.apache.derby.impl.sql.execute.InsertResultSet::getCompactRow(ExecRow, int[]):ExecRow	org.apache.derby.impl.sql.execute.RISetChecker	0.5482069370958259
Move Method	org.apache.derby.impl.sql.compile.CreateViewNode::bindViewDefinition(DataDictionary, CompilerContext, LanguageConnectionContext, NodeFactory, ResultSetNode, ContextManager):ProviderInfo[]	org.apache.derby.iapi.sql.compile.NodeFactory	0.7734375
Move Method	org.apache.derby.impl.sql.compile.BinaryLogicalOperatorNode::resolveLogicalBinaryOperator(DataTypeDescriptor, DataTypeDescriptor):DataTypeDescriptor	org.apache.derby.iapi.types.DataTypeDescriptor	0.729123027510124
Move Method	org.apache.derby.impl.sql.compile.ColumnDefinitionNode::defaultTypeIsValid(TypeId, DataTypeDescriptor, TypeId, ValueNode, String):boolean	org.apache.derby.impl.sql.compile.ValueNode	0.6326152080538046
Move Method	org.apache.derby.impl.sql.compile.ResultColumnList::generateHolder(ExpressionClassBuilder, MethodBuilder):void	org.apache.derby.impl.sql.compile.ExpressionClassBuilder	0.7948334059233452
Move Method	org.apache.derby.impl.store.raw.data.FileContainer::pageValid(BaseContainerHandle, long):boolean	org.apache.derby.impl.store.raw.data.AllocationCache	1.0
Move Method	org.apache.derby.iapi.services.classfile.MemberTable::put(ClassFormatOutput):void	org.apache.derby.iapi.services.classfile.ClassFormatOutput	0.7701243679103458
Move Method	org.apache.derby.impl.sql.compile.FromBaseTable::getExposedTableName():TableName	org.apache.derby.impl.sql.compile.TableName	1.0
Move Method	org.apache.derby.impl.sql.compile.ResultSetNode::generateResultSet(ExpressionClassBuilder, MethodBuilder):void	org.apache.derby.impl.sql.compile.ExpressionClassBuilder	0.6535476718403547
Move Method	org.apache.derby.impl.sql.compile.TableElementList::appendNewColumnsToRCL(FromBaseTable):void	org.apache.derby.impl.sql.compile.FromBaseTable	0.648090602207208
Move Method	org.apache.derby.iapi.sql.dictionary.TableDescriptor::selectivityForConglomerate(ConglomerateDescriptor, int):double	org.apache.derby.iapi.sql.dictionary.ConglomerateDescriptorList	1.0
Move Method	org.apache.derby.impl.sql.compile.TableElementList::verifyUniqueColumnList(DDLStatementNode, ConstraintDefinitionNode):void	org.apache.derby.impl.sql.compile.DDLStatementNode	0.6886762360446572
Move Method	org.apache.derby.impl.store.access.btree.BTreeRowPosition::saveMeAndReleasePage():void	org.apache.derby.impl.store.access.btree.BTreeScan	0.725408379351904
Move Method	org.apache.derby.impl.sql.execute.InsertResultSet::makeIndexTemplate(FKInfo, ExecRow, ContextManager):ExecRow	org.apache.derby.impl.sql.execute.RISetChecker	0.5041077441077442
Move Method	org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Local_StateTest_part1_2::_testPostStartedMasterAndSlave_StopMaster():void	org.apache.derbyTesting.functionTests.tests.replicationTests.Utils	0.20184923993104525
Move Method	org.apache.derby.impl.sql.compile.SQLParser::newJoinNode(ResultSetNode, ResultSetNode, ValueNode, ResultColumnList, int):JoinNode	org.apache.derby.impl.sql.compile.ResultSetNode	0.8322239514903889
Move Method	org.apache.derby.impl.sql.execute.GenericConstantActionFactory::getCreateSequenceConstantAction(TableName, DataTypeDescriptor, long, long, long, long, boolean):ConstantAction	org.apache.derby.impl.sql.compile.TableName	0.8124018838304553
Move Method	org.apache.derby.impl.sql.execute.SetConstraintsConstantAction::getRowLocation(DataDictionary, TableDescriptor, TransactionController):RowLocation	org.apache.derby.iapi.sql.dictionary.TableDescriptor	0.6832902494192813
Move Method	org.apache.derby.client.am.LogWriter::getProperties(ClientBaseDataSource):Properties	org.apache.derby.jdbc.ClientBaseDataSource	0.6026153589871732
Move Method	org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Full::testReplication():void	org.apache.derbyTesting.functionTests.tests.replicationTests.Utils	0.2724387413639739
Move Method	org.apache.derby.impl.tools.ij.ij::executeImmediate(String):ijResult	org.apache.derby.impl.tools.ij.ConnectionEnv	0.7989624669312172
Move Method	org.apache.derby.impl.sql.compile.StaticMethodCallNode::generateSetupNestedSessionContext(ActivationClassBuilder, MethodBuilder, boolean, String):void	org.apache.derby.impl.sql.compile.ActivationClassBuilder	0.9780219780219779
Move Method	org.apache.derby.impl.store.raw.data.BaseContainer::getAllocPage(BaseContainerHandle, long, boolean):Page	org.apache.derby.impl.store.raw.data.BaseContainerHandle	1.0
Move Method	org.apache.derby.impl.sql.compile.BaseTypeCompiler::numberStorable(TypeId, TypeId, ClassFactory):boolean	org.apache.derby.iapi.types.TypeId	1.0
Move Method	org.apache.derby.impl.services.cache.ConcurrentCache::cleanAndUnkeepEntry(CacheEntry, Cacheable):void	org.apache.derby.impl.services.cache.CacheEntry	0.9923076923076924
Move Method	org.apache.derby.iapi.sql.dictionary.ViewDescriptor::drop(LanguageConnectionContext, SchemaDescriptor, TableDescriptor, int):void	org.apache.derby.iapi.sql.dictionary.TableDescriptor	0.602666617576643
Move Method	org.apache.derby.impl.sql.compile.HashJoinStrategy::findHashKeyColumns(Optimizable, ConglomerateDescriptor, OptimizablePredicateList):int[]	org.apache.derby.iapi.sql.dictionary.ConglomerateDescriptor	0.5666942148760331
Move Method	org.apache.derby.impl.sql.compile.DMLModStatementNode::generateCheckConstraints(ValueNode, ExpressionClassBuilder):MethodBuilder	org.apache.derby.impl.sql.compile.ExpressionClassBuilder	0.7850337543554008
Move Method	org.apache.derby.impl.sql.execute.UpdateResultSet::saveLastCusorKey(TableScanResultSet, ExecRow):void	org.apache.derby.impl.sql.execute.TableScanResultSet	0.5599724233576568
Move Method	org.apache.derby.impl.sql.execute.CreateIndexConstantAction::addStatistics(DataDictionary, IndexRowGenerator, long):boolean	org.apache.derby.iapi.sql.dictionary.IndexRowGenerator	0.7334509112286894
Move Method	org.apache.derby.impl.sql.compile.SQLParser::whenThenExpression():ValueNode	org.apache.derby.iapi.sql.compile.NodeFactory	0.8495049504950491
Move Method	org.apache.derby.client.am.Connection::createStatementX(int, int, int):Statement	org.apache.derby.client.am.CallableLocatorProcedures	1.0
Move Method	org.apache.derby.impl.sql.compile.ResultSetNode::bindResultColumns(TableDescriptor, FromVTI, ResultColumnList, DMLStatementNode, FromList):void	org.apache.derby.impl.sql.compile.DMLStatementNode	0.7947313378760414
Move Method	org.apache.derby.impl.sql.compile.SelectNode::isOrderedResult(ResultColumnList, ResultSetNode, boolean):boolean	org.apache.derby.impl.sql.compile.ResultColumnList	0.9295432520887155
Move Method	org.apache.derby.client.net.NetAgent::readDeferredResetConnection():void	org.apache.derby.client.net.NetPackageReply	0.7152777777777778
Move Method	org.apache.derby.impl.sql.compile.GroupByNode::genGroupedAggregateResultSet(ActivationClassBuilder, MethodBuilder):void	org.apache.derby.impl.sql.compile.ActivationClassBuilder	0.8296296296296297
Move Method	org.apache.derby.impl.sql.compile.MethodCallNode::getCorrelationTables(JBitSet):void	org.apache.derby.iapi.util.JBitSet	0.9122807017543861
Move Method	org.apache.derbyTesting.functionTests.tests.store.TestDiskHashtable::testLargeTable(DiskHashtable, int[], DataValueDescriptor[]):void	org.apache.derby.iapi.store.access.DiskHashtable	0.8680272108843539
Move Method	org.apache.derby.impl.sql.compile.SubqueryNode::flattenToExistsJoin(int, FromList, SubqueryList, PredicateList, boolean):ValueNode	org.apache.derby.impl.sql.compile.SubqueryList	0.7238095238095239
Move Method	org.apache.derby.impl.sql.compile.SQLParser::checkTypeLimits(int, int):void	org.apache.derby.iapi.sql.compile.NodeFactory	0.3385416666666666
Move Method	org.apache.derby.client.am.Sqlca::chainDeferredExceptionsToAgentOrAsConnectionWarnings(SqlException):void	org.apache.derby.client.am.Connection	0.6491199772449773
Move Method	org.apache.derby.impl.sql.compile.ResultColumnList::buildEmptyIndexRow(TableDescriptor, ConglomerateDescriptor, StoreCostController, DataDictionary):ExecRow	org.apache.derby.iapi.sql.dictionary.TableDescriptor	0.3079180802671515
Move Method	org.apache.derby.impl.tools.ij.ij::findSession(String):Session	org.apache.derby.impl.tools.ij.ConnectionEnv	1.0
Move Method	org.apache.derby.impl.store.raw.data.AllocExtent::compress(BaseContainerHandle, RawTransaction, AllocPage):int	org.apache.derby.impl.store.raw.data.AllocPage	0.8389630571448752
Move Method	org.apache.derby.impl.sql.catalog.DD_Version::fillIndex(TransactionController, long, TabInfoImpl, int):void	org.apache.derby.impl.sql.catalog.TabInfoImpl	1.0
Move Method	org.apache.derbyTesting.functionTests.tests.replicationTests.ShutdownSlave::shutdown(String, boolean, boolean):void	org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun	0.2597431885370615
Move Method	org.apache.derby.impl.services.monitor.BaseMonitor::getDefaultModuleProperties():Properties	org.apache.derby.iapi.services.io.AccessibleByteArrayOutputStream	0.5011600928074246
Move Method	org.apache.derby.impl.drda.NetworkServerControlImpl::getCLSSysInfo():String	org.apache.derby.impl.drda.Session	1.0
Move Method	org.apache.derby.impl.sql.compile.DMLModStatementNode::generateCheckConstraints(ValueNode, ExpressionClassBuilder, MethodBuilder):void	org.apache.derby.impl.sql.compile.ExpressionClassBuilder	0.8353187128509939
Move Method	org.apache.derby.impl.store.raw.data.BaseContainer::getFirstPage(BaseContainerHandle):Page	org.apache.derby.impl.store.raw.data.BaseContainerHandle	1.0
