Refactoring Type	Source Method	Target Class	Similarity Indice
Move Method	org.jgroups.util.Promise::sendNotification(NotificationBus, Address, Serializable):void	org.jgroups.blocks.NotificationBus	1.0
Move Method	org.jgroups.protocols.FILE_PING::handleView(View):void	org.jgroups.View	0.5839846942995017
Move Method	org.jgroups.protocols.pbcast.STABLE::handleStableMessage(Address, Digest):void	org.jgroups.util.MutableDigest	1.0
Move Method	org.jgroups.demos.Draw2Channels.DrawPanel::drawPoint(DrawCommand):void	org.jgroups.demos.DrawCommand	1.0
Move Method	org.jgroups.protocols.pbcast.GMS::_startFlush(View, int, long, long):boolean	org.jgroups.protocols.pbcast.Merger	0.8188373774073571
Move Method	org.jgroups.tests.FCTest::tearDown():void	org.jgroups.debug.Simulator	0.568983268983269
Move Method	org.jgroups.protocols.pbcast.ParticipantGmsImpl::sendLeaveMessage(Address, Address):void	org.jgroups.protocols.pbcast.GMS	0.3744424954020915
Move Method	org.jgroups.util.Queue::up(JChannel, Event):Object	org.jgroups.JChannel	0.6386196399700627
Move Method	org.jgroups.tests.SimulatorTest::createSimulator(Simulator[], View, Address[], DELAY[], Protocol[][], int):void	org.jgroups.View	0.913780663780664
Move Method	org.jgroups.protocols.pbcast.GMS::sendViewAck(Address):void	org.jgroups.protocols.pbcast.Merger	0.29878789792582894
